year,city,school,address,course,threshold
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 0H (dwujęzyczna wstępna z językiem hiszpańskim),164.28
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1A (politechniczna),155.65
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1B (humanistyczno-dziennikarska z edukacją filmową),155.60
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1C (psychologiczno-społeczna),157.85
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1D (geograficzno-matematyczna z turystyka regionalną),155.25
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1E (europejska),156.50
2023/2024,Gdańsku,XV LO im. Zjednoczonej Europy,ul. Pilotów 7 80-460 Gdańsk Zaspa,Klasa 1F (biomedyczna z zajęciami laboratoryjnymi),161.85
2023/2024,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1A (profil ekonomiczny),168.60
2023/2024,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1B (profil artystyczny),170.90
2023/2024,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1C (profil społeczno-prawny),162.80
2023/2024,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1D (profil biomedyczny),168.05
2023/2024,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1E (profil interdyscyplinarny),171.40
2023/2024,Gdańsku,XIX LO im. Mariana Mokwy,ul. Jana Pestalozziego 11/13 80-445 Gdańsk Wrzeszcz,Klasa 1F (profil językowy),164.70
2023/2024,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1A (dwujęzyczna medyczna),159.65
2023/2024,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1B (autorska dwujęzyczna),156.84
2023/2024,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1C (interdyscyplinarna klasa dwujęzyczna),159.76
2023/2024,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1D (dwujęzyczna GeoMat),165.04
2023/2024,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1E (autorska dwujęzyczna),153.12
2023/2024,Gdańsku,XX LO im. Zbigniewa Herberta,ul. Antoniego Dobrowolskiego 6 80-287 Gdańsk Piecki-Migowo,Klasa 1F (autorska humanistyczna),151.68
2023/2024,Gdańsku,XXI Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Kołobrzeska 77 80-396 Gdańsk,Klasa 1A (piłka nożna Lechia),brak danych
2023/2024,Gdańsku,XXI Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Kołobrzeska 77 80-396 Gdańsk,Klasa 1B (biologiczno-geograficzna),116.55
2023/2024,Gdańsku,XXI Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Kołobrzeska 77 80-396 Gdańsk,Klasa 1C (menadżerska),122.50
2023/2024,Gdańsku,XXI Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Kołobrzeska 77 80-396 Gdańsk,Klasa 1D (biologiczno-chemiczna),116.55
2023/2024,Gdańsku,XXI Liceum Ogólnokształcące Z Oddziałami Sportowymi,ul. Kołobrzeska 77 80-396 Gdańsk,Klasa 1E (matematyczno-geograficzna),114.15
2023/2024,Gdańsku,XXIV LO im. Stefana Banacha,ul. Wodnika 57 80-299 Gdańsk Osowa,Klasa IA,155.30
2023/2024,Gdańsku,XXIV LO im. Stefana Banacha,ul. Wodnika 57 80-299 Gdańsk Osowa,Klasa IB,151.65
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (medialna humanistyczna),131.90
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (mistrzostwa sportowego - siatkówka sportowa),brak danych
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (ogólna społeczno-geograficzna),138.60
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (policyjna bezpieczeństwa publicznego humanistyczna),122.50
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (ratownictwa medycznego biologiczno-chemiczna),132.10
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (straży granicznej biologiczno-chemiczna),132.10
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (wojskowa geograficzna),124.60
2023/2024,Gdańsku,Zespół Szkół Ogólnokształcących Nr 5 - IV Liceum Ogólnokształcące Z Oddziałami Mistrzostwa Sportowego im. Marynarzy Wojsk Ochrony Pogranicza w Gdańsku,ul. Na Zaspę 31a 80-546 Gdańsk,Klasa 1 (zarządzania bezpieczeństwem humanistyczna),125.05
2023/2024,Gdyni,I LO im. Zasłużonych Ludzi Morza,ul. Narcyzowa 6 81-653 Gdynia Witomino,Klasa 1A,151.60
2023/2024,Gdyni,I LO im. Zasłużonych Ludzi Morza,ul. Narcyzowa 6 81-653 Gdynia Witomino,Klasa 1B,158.65
2023/2024,Gdyni,I LO im. Zasłużonych Ludzi Morza,ul. Narcyzowa 6 81-653 Gdynia Witomino,Klasa 1C,153.90
2023/2024,Gdyni,I LO im. Zasłużonych Ludzi Morza,ul. Narcyzowa 6 81-653 Gdynia Witomino,Klasa 1D,156.65
2023/2024,Gdyni,I LO im. Zasłużonych Ludzi Morza,ul. Narcyzowa 6 81-653 Gdynia Witomino,Klasa 1E,157.90
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 0 W (wstępna z językiem francuskim),167.70
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 1AW (dyplomatyczno - dwujęzyczna),167.90
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 1B (prawnicza),168.60
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 1C (matematyczno-fizyczna),169.45
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 1D (biologiczno-chemiczno-matematyczna),175.40
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 1D (matematyczno-geograficzna),173.10
2023/2024,Gdyni,II LO im. Adama Mickiewicza,ul. Wolności 22b 81-327 Gdynia Działki Leśne,Klasa 1W (dwujęzyczna z językiem francuskim),140.65
2023/2024,Gdyni,III LO im. Marynarki Wojennej RP,ul. Legionów 27 81-405 Gdynia Wzgórze Świętego Maksymiliana,"Klasa 1B (Oddział ,,BIOCHEM)",178.55
2023/2024,Gdyni,III LO im. Marynarki Wojennej RP,ul. Legionów 27 81-405 Gdynia Wzgórze Świętego Maksymiliana,"Klasa 1E (Oddział ,,MATGEO dwujęzyczny)",189.15
2023/2024,Gdyni,III LO im. Marynarki Wojennej RP,ul. Legionów 27 81-405 Gdynia Wzgórze Świętego Maksymiliana,"Klasa 1H (Oddział ,,HUM",166.90
2023/2024,Gdyni,III LO im. Marynarki Wojennej RP,ul. Legionów 27 81-405 Gdynia Wzgórze Świętego Maksymiliana,"Klasa 1M (Oddział ,,MATFIZ",178.10
2023/2024,Gdyni,III LO im. Marynarki Wojennej RP,ul. Legionów 27 81-405 Gdynia Wzgórze Świętego Maksymiliana,"Klasa 1P (Oddział ,,MATINFO",193.00
2023/2024,Gdyni,III LO im. Marynarki Wojennej RP,ul. Legionów 27 81-405 Gdynia Wzgórze Świętego Maksymiliana,"Klasa 1Z (Oddział ,,MYP",199.55
2023/2024,Gdyni,V LO im. płk. Stanisława Dąbka,ul. Arendta Dickmana 14 81-109 Gdynia Oksywa,Klasa 1A (matematyczna),151.13
2023/2024,Gdyni,V LO im. płk. Stanisława Dąbka,ul. Arendta Dickmana 14 81-109 Gdynia Oksywa,Klasa 1B (humanistyczna),146.15
2023/2024,Gdyni,V LO im. płk. Stanisława Dąbka,ul. Arendta Dickmana 14 81-109 Gdynia Oksywa,Klasa 1C (ratownicza-biologiczno-chemiczna),143.90
2023/2024,Gdyni,V LO im. płk. Stanisława Dąbka,ul. Arendta Dickmana 14 81-109 Gdynia Oksywa,Klasa 1D (policyjna),137.30
2023/2024,Gdyni,VI LO im. Wacława Sierpińskiego,ul. Mikołaja Kopernika 34 81-424 Gdynia Wzgórze Świętego Maksymiliana,Klasa 1A,176.15
2023/2024,Gdyni,VI LO im. Wacława Sierpińskiego,ul. Mikołaja Kopernika 34 81-424 Gdynia Wzgórze Świętego Maksymiliana,Klasa 1B,166.00
2023/2024,Gdyni,VI LO im. Wacława Sierpińskiego,ul. Mikołaja Kopernika 34 81-424 Gdynia Wzgórze Świętego Maksymiliana,Klasa 1C,164.55
2023/2024,Gdyni,VI LO im. Wacława Sierpińskiego,ul. Mikołaja Kopernika 34 81-424 Gdynia Wzgórze Świętego Maksymiliana,Klasa 1D,161.05
2023/2024,Gdyni,VI LO im. Wacława Sierpińskiego,ul. Mikołaja Kopernika 34 81-424 Gdynia Wzgórze Świętego Maksymiliana,Klasa 1E,160.30
2023/2024,Gdyni,VII sportowe LO,ul. Władysława IV 54 81-384 Gdynia Śródmieście,Klasa 1A,111.30
2023/2024,Gdyni,VII sportowe LO,ul. Władysława IV 54 81-384 Gdynia Śródmieście,Klasa 1B,117.10
2023/2024,Gdyni,VII sportowe LO,ul. Władysława IV 54 81-384 Gdynia Śródmieście,Klasa 1C,119.70
2023/2024,Gdyni,VII sportowe LO,ul. Władysława IV 54 81-384 Gdynia Śródmieście,Klasa 1D,121.30
2023/2024,Gdyni,IX LO im. Marszałka Józefa Piłsudskiego,ul. Orłowska 57 81-542 Gdynia Orłowo,Klasa 1A (humanistyczna),134.70
2023/2024,Gdyni,IX LO im. Marszałka Józefa Piłsudskiego,ul. Orłowska 57 81-542 Gdynia Orłowo,Klasa 1B (biologiczno-chemiczna),138.90
2023/2024,Gdyni,IX LO im. Marszałka Józefa Piłsudskiego,ul. Orłowska 57 81-542 Gdynia Orłowo,Klasa 1C (matematyczno-fizyczna),128.20
2023/2024,Gdyni,IX LO im. Marszałka Józefa Piłsudskiego,ul. Orłowska 57 81-542 Gdynia Orłowo,Klasa 1D (matematyczno-geograficzna),135.75
2023/2024,Gdyni,IX LO im. Marszałka Józefa Piłsudskiego,ul. Orłowska 57 81-542 Gdynia Orłowo,Klasa 1E (humanistyczna),137.90
2023/2024,Gdyni,IX LO im. Marszałka Józefa Piłsudskiego,ul. Orłowska 57 81-542 Gdynia Orłowo,Klasa 1F (matematyczno-geograficzna),131.20
2023/2024,Gdyni,X LO im. Gdyńskich Nauczycieli Bohaterów II Wojny Światowej,ul. Władysława IV 58 81-384 Gdynia Śródmieście,Klasa 1A,167.50
2023/2024,Gdyni,X LO im. Gdyńskich Nauczycieli Bohaterów II Wojny Światowej,ul. Władysława IV 58 81-384 Gdynia Śródmieście,Klasa 1B,168.00
2023/2024,Gdyni,X LO im. Gdyńskich Nauczycieli Bohaterów II Wojny Światowej,ul. Władysława IV 58 81-384 Gdynia Śródmieście,Klasa 1C,160.70
2023/2024,Gdyni,X LO im. Gdyńskich Nauczycieli Bohaterów II Wojny Światowej,ul. Władysława IV 58 81-384 Gdynia Śródmieście,Klasa 1D,166.80
2023/2024,Gdyni,XIV LO o Oddziałami Dwujęzycznymi im Mikołaja Kopernika w Gdyni,ul. Wejherowska 55 81-049 Gdynia Chylonia,Klasa 1 (biomedyczna),136.00
2023/2024,Gdyni,XIV LO o Oddziałami Dwujęzycznymi im Mikołaja Kopernika w Gdyni,ul. Wejherowska 55 81-049 Gdynia Chylonia,Klasa 1 (dwujęzyczna),148.00
2023/2024,Gdyni,XIV LO o Oddziałami Dwujęzycznymi im Mikołaja Kopernika w Gdyni,ul. Wejherowska 55 81-049 Gdynia Chylonia,Klasa 1 (humanistyczna),135.00
2023/2024,Gdyni,XIV LO o Oddziałami Dwujęzycznymi im Mikołaja Kopernika w Gdyni,ul. Wejherowska 55 81-049 Gdynia Chylonia,Klasa 1 (lingwistyczna),140.00
2023/2024,Gdyni,XIV LO o Oddziałami Dwujęzycznymi im Mikołaja Kopernika w Gdyni,ul. Wejherowska 55 81-049 Gdynia Chylonia,Klasa 1 (politechniczna),149.00
2023/2024,Gdyni,XIV LO o Oddziałami Dwujęzycznymi im Mikołaja Kopernika w Gdyni,ul. Wejherowska 55 81-049 Gdynia Chylonia,Klasa 1 (przyrodnicza),148.00
2023/2024,Gdyni,XVII LO w Gdyni,ul. Wiczlińska 50a 81-578 Gdynia Chwarzno-Wiczlino,Klasa 1A (matematyczno-geograficzna STEM),161.90
2023/2024,Gdyni,XVII LO w Gdyni,ul. Wiczlińska 50a 81-578 Gdynia Chwarzno-Wiczlino,Klasa 1B (matematyczno-informatyczna STEM),167.30
2023/2024,Gdyni,XVII LO w Gdyni,ul. Wiczlińska 50a 81-578 Gdynia Chwarzno-Wiczlino,Klasa 1C (matematyczno-fizyczna STEM),147.50
2023/2024,Gdyni,XVII LO w Gdyni,ul. Wiczlińska 50a 81-578 Gdynia Chwarzno-Wiczlino,Klasa 1D (humanistyczna/biologiczno-chemiczna STEAM),158.55
2023/2024,Katowicach,I LO im. Mikołaja Kopernika,ul. Henryka Sienkiewicza 74 40-039 Katowice Śródmieście,Klasa 0 (wstępna dwujęzyczna),261.00
2023/2024,Katowicach,I LO im. Mikołaja Kopernika,ul. Henryka Sienkiewicza 74 40-039 Katowice Śródmieście,Klasa 1A (dwujęzyczna),220.68
2023/2024,Katowicach,I LO im. Mikołaja Kopernika,ul. Henryka Sienkiewicza 74 40-039 Katowice Śródmieście,Klasa IB (dwujęzyczna),113.50
2023/2024,Katowicach,I LO im. Mikołaja Kopernika,ul. Henryka Sienkiewicza 74 40-039 Katowice Śródmieście,Klasa IC (matematyczno-medyczny),158.55
2023/2024,Katowicach,I LO im. Mikołaja Kopernika,ul. Henryka Sienkiewicza 74 40-039 Katowice Śródmieście,Klasa ID (medialno-prawna),148.80
2023/2024,Katowicach,I LO im. Mikołaja Kopernika,ul. Henryka Sienkiewicza 74 40-039 Katowice Śródmieście,Klasa IE1 (językowo-biznesowa),156.30
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,"Klasa biologiczno-chemiczna 1b1, 1b2",163.15
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,Klasa dwujęzyczna z językiem hiszpańskim (klasa wstępna),195.90
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,Klasa ekonomiczno-prawna 1a2,160.40
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,Klasa humanistyczny 1a1,156.50
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,Klasa matematyczna 1c2,162.55
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,Klasa matematyczno-informatyczny 1c1,163.00
2023/2024,Katowicach,II LO im. Marii Konopnickiej,ul. Bartosza Głowackiego 6 40-052 Katowice Śródmieście,Klasa matematyczno-językowy 1a3,163.75
2023/2024,Katowicach,III LO im. Adama Mickiewicza,ul. Adama Mickiewicza 11 40-092 Katowice Śródmieście,"Klasa 1B1, B2",148.80
2023/2024,Katowicach,III LO im. Adama Mickiewicza,ul. Adama Mickiewicza 11 40-092 Katowice Śródmieście,Klasa 1C1,170.90
2023/2024,Katowicach,III LO im. Adama Mickiewicza,ul. Adama Mickiewicza 11 40-092 Katowice Śródmieście,Klasa 1C2,171.40
2023/2024,Katowicach,III LO im. Adama Mickiewicza,ul. Adama Mickiewicza 11 40-092 Katowice Śródmieście,Klasa 1C3,171.00
2023/2024,Katowicach,III LO im. Adama Mickiewicza,ul. Adama Mickiewicza 11 40-092 Katowice Śródmieście,Klasa 1D,155.35
2023/2024,Katowicach,III LO im. Adama Mickiewicza,ul. Adama Mickiewicza 11 40-092 Katowice Śródmieście,Klasa 1Pre-IB,200.00
2023/2024,Katowicach,IV LO im. gen. Stanisława Maczka,ul. Katowicka 54 40-165 Katowice Koszutka,Klasa 1A (językowa),161.85
2023/2024,Katowicach,IV LO im. gen. Stanisława Maczka,ul. Katowicka 54 40-165 Katowice Koszutka,Klasa 1B (biologiczno-chemiczna),162.35
2023/2024,Katowicach,IV LO im. gen. Stanisława Maczka,ul. Katowicka 54 40-165 Katowice Koszutka,Klasa 1C (matematyczno-językowa z fizyką),159.95
2023/2024,Katowicach,IV LO im. gen. Stanisława Maczka,ul. Katowicka 54 40-165 Katowice Koszutka,Klasa 1C (matematyczno-językowa z informatyką),169.95
2023/2024,Katowicach,IV LO im. gen. Stanisława Maczka,ul. Katowicka 54 40-165 Katowice Koszutka,Klasa 1E (językowa z biologia),160.00
2023/2024,Katowicach,IV LO im. gen. Stanisława Maczka,ul. Katowicka 54 40-165 Katowice Koszutka,Klasa 1F (z elementami edukacji architektury),182.10
2023/2024,Katowicach,V LO im Władysława Broniewskiego,ul. gen. Zygmunta Waltera Jankego 65 40-615 Katowice Brynów,Klasa 1A (humanistyczna),100.20
2023/2024,Katowicach,V LO im Władysława Broniewskiego,ul. gen. Zygmunta Waltera Jankego 65 40-615 Katowice Brynów,Klasa 1B (biologiczno-chemiczna),101.55
2023/2024,Katowicach,V LO im Władysława Broniewskiego,ul. gen. Zygmunta Waltera Jankego 65 40-615 Katowice Brynów,Klasa 1C (językowa),101.45
2023/2024,Katowicach,VI LO im. Jana Długosza,ul. Lwowska 2 40-389 Katowice Szopienice-Burowiec,Klasa 1A (humanistyczno dziennikarska),63.60
2023/2024,Katowicach,VI LO im. Jana Długosza,ul. Lwowska 2 40-389 Katowice Szopienice-Burowiec,Klasa 1B (turystyczno-artystyczna),67.95
2023/2024,Katowicach,VI LO im. Jana Długosza,ul. Lwowska 2 40-389 Katowice Szopienice-Burowiec,Klasa 1C (ogólna maturalna),51.15
2023/2024,Katowicach,VI LO im. Jana Długosza,ul. Lwowska 2 40-389 Katowice Szopienice-Burowiec,Klasa 1D (sportowa siatkarska),10.00
2023/2024,Katowicach,VII LO im. Harcerzy Obrońców Katowic,ul. Panewnicka 13 40-709 Katowice Ligota-Panewniki,Klasa 1A (dwujęzyczna z językiem angielskim),120.20
2023/2024,Katowicach,VII LO im. Harcerzy Obrońców Katowic,ul. Panewnicka 13 40-709 Katowice Ligota-Panewniki,Klasa 1B,115.35
2023/2024,Katowicach,VIII LO im. Marii Skłodowskiej-Curie,ul. 3 Maja 42 40-097 Katowice Śródmieście,Klasa 0A (dwujęzyczna z językiem niemieckim),183.85
2023/2024,Katowicach,VIII LO im. Marii Skłodowskiej-Curie,ul. 3 Maja 42 40-097 Katowice Śródmieście,Klasa 1B1,168.55
2023/2024,Katowicach,VIII LO im. Marii Skłodowskiej-Curie,ul. 3 Maja 42 40-097 Katowice Śródmieście,Klasa 1C1,168.90
2023/2024,Katowicach,VIII LO im. Marii Skłodowskiej-Curie,ul. 3 Maja 42 40-097 Katowice Śródmieście,Klasa 1C2,172.40
2023/2024,Katowicach,VIII LO im. Marii Skłodowskiej-Curie,ul. 3 Maja 42 40-097 Katowice Śródmieście,"Klasa 1D (,,kwadraty",170.45
2023/2024,Katowicach,IX LO im. Henryka Sienkiewicza,ul. Bolesława Chrobrego 4 40-881 Katowice Osiedle Tysiąclecia,Klasa 1 dla uczniów z Zespołem Aspergera i autyzmem (humanistyczno-społeczna),brak danych
2023/2024,Katowicach,IX LO im. Henryka Sienkiewicza,ul. Bolesława Chrobrego 4 40-881 Katowice Osiedle Tysiąclecia,Klasa 1 dla uczniów z Zespołem Aspergera i autyzmem (przyrodniczo-językowa),brak danych
2023/2024,Katowicach,IX LO im. Henryka Sienkiewicza,ul. Bolesława Chrobrego 4 40-881 Katowice Osiedle Tysiąclecia,Klasa 1 integracyjna (przyrodniczo-językowa),70.30
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1A (klasa językowa - grupa Chińska),140.15
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1A (klasa językowa - grupa Hiszpańska),155.90
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1B (grupa Medyczna),153.10
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1B (grupa ścisła),brak danych
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1C1 (teatralna),135.55
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1C2 (filmowa),137.65
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1D1 (dziennikarska),145.45
2023/2024,Katowicach,X LO im. I. J. Paderewskiego,ul. Karola Miarki 6 40-224 Katowice Zawodzie,Klasa 1D2 (reporterska),140.50
2023/2024,Katowicach,XIV LO im. Mjr. Henryka Sucharskiego,ul. Józefowska 32 40-144 Katowice Wełnowiec-Józefowiec,Klasa 1 (artystyczno-dziennikarska),97.15
2023/2024,Katowicach,XIV LO im. Mjr. Henryka Sucharskiego,ul. Józefowska 32 40-144 Katowice Wełnowiec-Józefowiec,Klasa 1 (azjatycka),82.55
2023/2024,Katowicach,XIV LO im. Mjr. Henryka Sucharskiego,ul. Józefowska 32 40-144 Katowice Wełnowiec-Józefowiec,Klasa 1 (policyjno-kryminalistyczna),89.65
2023/2024,Katowicach,XIV LO im. Mjr. Henryka Sucharskiego,ul. Józefowska 32 40-144 Katowice Wełnowiec-Józefowiec,Klasa 1 (psychologiczno-społeczna),86.90
2023/2024,Katowicach,XIV LO im. Mjr. Henryka Sucharskiego,ul. Józefowska 32 40-144 Katowice Wełnowiec-Józefowiec,Klasa 1 (strażacka z zarządzaniem kryzysowym),61.90
2023/2024,Katowicach,XIV LO im. Mjr. Henryka Sucharskiego,ul. Józefowska 32 40-144 Katowice Wełnowiec-Józefowiec,Klasa 1 (wojskowa i straży granicznej),65.70
2023/2024,Katowicach,XV LO im. Witolda Pileckiego,ul. Obroki 87 40-833 Katowice Osiedle Witosa,Klasa 1 (ratowniczo-medyczna),brak danych
2023/2024,Katowicach,XV LO im. Witolda Pileckiego,ul. Obroki 87 40-833 Katowice Osiedle Witosa,Klasa 1 (weterynaryjna),brak danych
2023/2024,Katowicach,XV LO im. Witolda Pileckiego,ul. Obroki 87 40-833 Katowice Osiedle Witosa,Klasa 1 (wojskowa),50.00
2023/2024,Katowicach,XV LO im. Witolda Pileckiego,ul. Obroki 87 40-833 Katowice Osiedle Witosa,Klasa 1 (zarządzania kryzysowego - policyjna i strażacka),brak danych
2023/2024,Katowicach,XVI Liceum Ogólnokształcące im. Dziewięciu Górników z Wujka,ul. Mikołowska 131 40-592 Katowice Śródmieście,Klasa 1 (profil e-biznes),41.30
2023/2024,Katowicach,XVI Liceum Ogólnokształcące im. Dziewięciu Górników z Wujka,ul. Mikołowska 131 40-592 Katowice Śródmieście,Klasa 1 (sportowa),57.00
2023/2024,Krakowie,I LO Sportowe,os. Osiedle Teatralne 35 31-948 Kraków Nowa Huta,Klasa IA siatkarska,51.00
2023/2024,Krakowie,I LO Sportowe,os. Osiedle Teatralne 35 31-948 Kraków Nowa Huta,Klasa IB siatkarska,66.00
2023/2024,Krakowie,I LO im. Bartłomieja Nowodworskiego,pl. Plac Na Groblach 9 31-101 Kraków Stare Miasto,Klasa Amk,173.25
2023/2024,Krakowie,I LO im. Bartłomieja Nowodworskiego,pl. Plac Na Groblach 9 31-101 Kraków Stare Miasto,Klasa C,170.50
2023/2024,Krakowie,I LO im. Bartłomieja Nowodworskiego,pl. Plac Na Groblach 9 31-101 Kraków Stare Miasto,Klasa D,170.50
2023/2024,Krakowie,I LO im. Bartłomieja Nowodworskiego,pl. Plac Na Groblach 9 31-101 Kraków Stare Miasto,Klasa E,167.40
