ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;ID_szkoły;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
2;Śląskie;Częstochowa;Częstochowa;gmina miejska;2464011;264221;246401-RB1ND;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. MATKI BOŻEJ JASNOGÓRSKIEJ;Częstochowa;ul. Biskupa Teodora Kubiny 15;liceum;dla młodzieży;Tak;34;38;89.47368421;38;;92.10526316;52.73684211;17.10753021;55;55;38;100;78;38;;97.2972973;70.71052632;27.33024919;75;100;37;100;76.91891892;38;;89.47368421;54.63157895;26.03279415;49;24;23;;61.26086957;30.61999544;77;17;15;;43.86666667;27.65710678;54;3
2;Śląskie;Częstochowa;Częstochowa;gmina miejska;2464011;270491;246401-RE1NG;LICEUM OGÓLNOKSZTAŁCĄCE MISTRZOSTWA SPORTOWEGO NOBILITO W CZĘSTOCHOWIE;Częstochowa;ul. Brzeźnicka 60A;liceum;dla młodzieży;Nie;13;13;100;13;;100;57.23076923;8.789450374;53;48;13;100;69.30769231;13;;100;79.53846154;10.35237159;82;88;13;100;64.38461538;13;;100;55.38461538;9.619998893;54;54;8;;61.375;10.85054722;60;48;;;;;;
2;Śląskie;Częstochowa;Częstochowa;gmina miejska;2464011;80592;246401-RF1N5;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Częstochowa;ul. Targowa 29;liceum;dla dorosłych;Tak;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;
2;Śląskie;Częstochowa;Częstochowa;gmina miejska;2464011;274112;246401-RG1NU;JASNOGÓRSKA NIEPUBLICZNA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II STOPNIA W CZĘSTOCHOWIE;Częstochowa;Aleja Jana Pawła II 126;liceum;nie dotyczy;Nie;10;12;83.33333333;12;;91.66666667;54.5;18.1498393;60;60;12;100;74.25;12;;100;83.58333333;15.73985564;90;90;12;100;91.75;12;;91.66666667;67.83333333;23.37318026;76;54;9;;63.22222222;18.48589719;67;67;3;;;;;
2;Śląskie;Częstochowa;Częstochowa;gmina miejska;2464011;276421;246401-RH1NJ;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""PASCAL"" W CZĘSTOCHOWIE";Częstochowa;ul. Śląska 12;liceum;dla dorosłych;Nie;1;9;11.11111111;9;;55.55555556;32.66666667;20.19900988;37;5;9;100;53.88888889;9;;55.55555556;46.22222222;30.43673868;45;15;9;88.88888889;51;9;;11.11111111;15.77777778;4.565030796;16;16;3;;;;;;4;;;;;
2;Śląskie;częstochowski;Janów;gmina wiejska;2404032;73021;240403-A131G;ZESPÓŁ SZKÓŁ IM. WŁADYSŁAWA SZAFERA TECHNIKUM W ZŁOTYM POTOKU;Złoty Potok;ul. Kościuszki 7;technikum;dla młodzieży;Tak;5;16;31.25;16;;93.75;49.5625;13.48595913;50;52;16;100;55.625;16;;81.25;66.375;31.64623793;75;95;16;93.75;72.8125;16;;31.25;21.5;12.1346611;16;16;10;;70.3;22.06377121;77.5;72;2;;;;;
2;Śląskie;częstochowski;Kamienica Polska;gmina wiejska;2404042;25062;240404-A1128;LICEUM OGÓLNOKSZTAŁCĄCE W KAMIENICY POLSKIEJ;Kamienica Polska;ul. Adama Ferensa 12;liceum;dla młodzieży;Tak;9;10;90;10;;100;61.2;14.87817193;58.5;;10;100;78.6;10;;90;75;25.26657872;81.5;78;10;100;81.6;10;;100;56.6;20.16035714;45;42;9;;57.66666667;23.70653918;52;;3;;;;;
2;Śląskie;częstochowski;Koniecpol;miasto;2404064;81509;240406-A1135;ZESPÓŁ SZKÓŁ W KONIECPOLU LICEUM OGÓLNOKSZTAŁCĄCE W KONIECPOLU;Koniecpol;ul. Armii Krajowej 26;liceum;dla młodzieży;Tak;15;15;100;15;;100;66.33333333;15.860503;70;;15;100;72.46666667;13;;100;87.07692308;12.12411163;93;98;13;100;73.61538462;15;;100;74.4;17.96589361;76;48;8;;71.125;19.44503471;74;;6;;30.5;12.18947634;24.5;23
2;Śląskie;częstochowski;Koniecpol;miasto;2404064;73687;240406-A1311;ZESPÓŁ SZKÓŁ W KONIECPOLU TECHNIKUM W KONIECPOLU;Koniecpol;ul. Armii Krajowej 26;technikum;dla młodzieży;Tak;20;21;95.23809524;21;;95.23809524;55.71428571;17.04934814;58;43;21;100;60.80952381;21;;100;75.95238095;10.82095054;75;62;21;95.23809524;55.85714286;21;;100;68.19047619;15.21784369;68;60;6;;53.33333333;19.01461426;53.5;;;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;53795;246501-0211A;LICEUM OGÓLNOKSZTAŁCĄCE SPORTOWE W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Chopina 34;liceum;dla młodzieży;Tak;37;42;88.0952381;42;;95.23809524;55.02380952;18.86605429;57;57;42;100;68.14285714;41;;92.68292683;74.3902439;25.12784681;85;100;41;100;87.53658537;42;;90.47619048;59.28571429;23.40460447;57;46;37;;48.35135135;26.68354713;47;45;3;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;42015;246501-06112;III LICEUM OGÓLNOKSZTAŁCĄCE IM. GENERAŁA WŁADYSŁAWA ANDERSA W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Prusa 3;liceum;dla młodzieży;Tak;49;64;76.5625;64;;92.1875;48.828125;14.44337509;51;42;64;100;65.015625;64;;87.5;66.59375;28.78515174;71;98;64;100;71.234375;64;;79.6875;40.8125;19.31229773;40;22;50;;46.93877551;27.50688831;43;10;11;;20.81818182;22.76687459;14;0
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;68660;246501-4012B;LICEUM SZTUK PLASTYCZNYCH IM. TADEUSZA KANTORA;Dąbrowa Górnicza;ul. Kosmonautów 8;liceum;nie dotyczy;Tak;31;34;91.17647059;34;;97.05882353;60.94117647;15.56379883;60;60;34;100;67.94117647;34;;100;87.32352941;15.68573835;93;100;34;97.05882353;71.64705882;34;;94.11764706;53.11764706;21.8400128;45;74;26;;71.96153846;16.77791765;78;60;10;;57.4;32.35799747;64.5;3
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;73857;246501-8811K;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. BRATA ALBERTA;Dąbrowa Górnicza;ul. Emilii Zawidzkiej 10;liceum;dla młodzieży;Nie;13;13;100;13;;100;54.84615385;18.14406516;50;50;13;100;88.46153846;13;;100;87.30769231;16.91783135;95;98;13;100;89.23076923;13;;100;49.53846154;19.80138062;52;32;9;;72.33333333;15.49193338;78;85;3;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;75381;246501-A132G;TECHNIKUM NR 1 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Legionów Polskich 69;technikum;dla młodzieży;Tak;9;9;100;9;;100;41.33333333;7.16472842;43;38;9;100;51.22222222;9;;100;76.44444444;25.20190077;93;;9;100;78.22222222;9;;100;42.44444444;15.45682957;44;30;8;;59.375;25.68042786;73.5;;;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;42926;246501-A332U;TECHNIKUM NR 3 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Aleja Józefa Piłsudskiego 5;technikum;dla młodzieży;Tak;81;103;78.6407767;105;;95.14563107;51.91428571;15.48892956;53;37;104;95.14563107;57.59615385;105;;92.23300971;69.98095238;23.50601988;75;82;103;97.08737864;76.60194175;105;;83.49514563;49.16190476;23.90262939;46;38;63;;47.22222222;25.92139794;42;18;9;;48;24.89533647;43;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;75380;246501-A5328;TECHNIKUM NR 2 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Emilii Zawidzkiej 10;technikum;dla młodzieży;Tak;119;128;92.96875;129;;100;52.51937984;13.31613277;52;48;128;98.4375;55.0625;127;;98.41269841;83.47244094;17.85233692;90;97;127;99.20634921;79.70866142;129;;94.53125;58.27906977;22.84527558;56;54;99;;62.54545455;23.66785005;68;75;7;;5.285714286;8.696703574;0;0
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;53799;246501-A731R;TECHNIKUM NR 4 W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Królowej Jadwigi 12;technikum;dla młodzieży;Tak;62;84;73.80952381;86;;90.47619048;41.52325581;13.53009285;43;48;85;100;72.37647059;86;;88.0952381;64.47674419;28.24260625;71.5;95;86;100;66.62790698;86;;73.80952381;40.76744186;20.55320629;36;22;56;;45.16071429;24.80047291;49;63;3;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;24237;246501-A810Z;V LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. KANCLERZA JANA ZAMOYSKIEGO;Dąbrowa Górnicza;ul. Czapińskiego 8;liceum;dla młodzieży;Tak;139;139;100;139;;100;69.29496403;11.98047166;70;60;139;100;78.34532374;139;;100;94.94964029;8.706504425;98;100;139;100;90.02898551;139;;100;72.74820144;18.48549637;76;84;51;;74.45098039;20.69414403;82;88;39;;52.43589744;22.58067573;54;3
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;24218;246501-A910O;II LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANA ŻEROMSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Górnicza 17;liceum;dla młodzieży;Tak;146;146;100;146;;100;62.85517241;12.59664942;63;63;146;100;74.86896552;145;;100;92.26388889;11.10804645;97;100;145;100;88.08333333;146;;100;84.59310345;16.00538554;90;98;118;;72.52586207;19.21137469;78;85;23;;59.04545455;25.68423158;61.5;34
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;24207;246501-B110R;I LICEUM OGÓLNOKSZTAŁCĄCE IM. WALERIANA ŁUKASIŃSKIEGO W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Kopernika 40;liceum;dla młodzieży;Tak;150;153;98.03921569;153;;100;67.02614379;12.97204018;68;68;153;100;82.86928105;152;;99.34210526;89.94736842;12.67809418;95;97;152;100;85.44078947;153;;98.69281046;72.44444444;20.43094183;76;80;133;;69.5112782;21.35507777;75;87;58;;57.94827586;22.69545178;60;71
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;43493;246501-B313Q;"PRYWATNE LICEUM OGÓLNOKSZTAŁCACE IM. M. SKŁODOWSKIEJ -CURIE FUNDACJI ""SERCE SZKOLE""";Dąbrowa Górnicza;ul. Aleja Józefa Piłsudskiego 4;liceum;dla młodzieży;Nie;16;35;45.71428571;38;;85.71428571;40.18421053;15.00325449;41;32;35;100;66.6;38;;85.71428571;65.81578947;27.51923276;72.5;95;35;94.28571429;62.88571429;38;;51.42857143;29.36842105;15.50623143;27;28;33;;41.87878788;25.60629371;35;73;5;;7.6;10.92886087;3;0
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;131983;246501-C316Y;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W DĄBROWIE GÓRNICZEJ";Dąbrowa Górnicza;ul. Juliusza Kadena-Bandrowskiego 3a;liceum;dla dorosłych;Nie;5;12;41.66666667;13;;66.66666667;35.53846154;20.80168405;32;43;12;100;40.91666667;12;;81.81818182;59;27.4226184;62.5;17;12;100;64.91666667;14;;41.66666667;24.42857143;17.30695271;18;10;4;;;;;;1;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;130571;246501-C711F;IV LO SPECJALNE DLA UCZNIÓW SŁABOWIDZĄCYCH I NIEWIDOMYCH, SŁABOSŁYSZĄCYCH I NIESŁYSZĄCYCH, Z AUTYZMEM, W TYM Z ZESPOŁEM ASPERGERA, Z NIEPEŁ. RUCHOWĄ, W TYM Z AFAZJĄ ORAZ Z NIEPEŁ. SPRZĘŻONYMI IM.Z. KSIĄŻEK-BREGUŁOWEJ;Dąbrowa Górnicza;ul. Swobodna 59;liceum;dla młodzieży;Tak;0;2;;2;;;;;;;2;;;2;;;;;;;2;;;2;;;;;;;1;;;;;;2;;;;;
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;270196;246501-CA1NG;AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE W DĄBROWIE GÓRNICZEJ;Dąbrowa Górnicza;ul. Kościelna 6;liceum;dla młodzieży;Nie;14;15;93.33333333;15;;100;56.86666667;10.11181927;53;53;15;100;85.2;15;;93.33333333;71.13333333;24.67891588;75;63;15;93.33333333;70.86666667;15;;100;53.73333333;18.73131662;52;46;8;;64.375;17.66307943;69;82;6;;31.66666667;8.37987006;34;34
2;Śląskie;Dąbrowa Górnicza;Dąbrowa Górnicza;gmina miejska;2465011;478241;246501-CK7N8;BRANŻOWA SZKOŁA II STOPNIA;Dąbrowa Górnicza;ul. Aleja Józefa Piłsudskiego 5;branzowa;nie dotyczy;Tak;0;7;0;7;;42.85714286;26.28571429;13.74995362;23;;7;85.71428571;34.28571429;8;;71.42857143;34.375;20.95195397;34;;7;85.71428571;50.42857143;7;;0;17.71428571;3.917516915;18;18;2;;;;;;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;11245;246601-0811T;I LICEUM OGÓLNOKSZTAŁCĄCE DWUJĘZYCZNE IM. EDWARDA DEMBOWSKIEGO W GLIWICACH;Gliwice;ul. Zimnej Wody 8;liceum;dla młodzieży;Tak;82;82;100;82;;100;69.52439024;9.710725287;69;78;82;100;83.57317073;80;1;100;97.3125;2.754967105;98;100;80;100;97.375;82;;100;88.65853659;15.317947;96;100;;;;;;;8;;57.875;26.41229591;67.5;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;11695;246601-1011W;V LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. ANDRZEJA STRUGA W GLIWICACH;Gliwice;ul. Górnych Wałów 29;liceum;dla młodzieży;Tak;176;176;100;176;2;100;71.06818182;13.21611917;71;70;176;100;81.68;172;;100;94.4127907;7.091467138;97;98;172;100;92.80116959;176;;100;86.43181818;14.63013348;92;100;113;;77.2300885;15.8728403;80;92;29;2;75.25;17.23705518;75.5;71
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;10381;246601-2611P;LICEUM OGÓLNOKSZTAŁCĄCE FILOMATA W GLIWICACH;Gliwice;ul. Bojkowska 20a;liceum;dla młodzieży;Nie;32;32;100;32;;100;74.0625;11.28034103;77.5;80;32;100;83.90625;32;;100;93.3125;9.248099467;97;100;32;100;88.53125;32;;100;81;19.72941966;87;100;32;;78.09375;17.32656807;85.5;90;7;;67.28571429;19.40334497;69;60
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;8643;246601-6512F;LICEUM OGÓLNOKSZTAŁCĄCE ETE IMIENIA ALBERTA SCHWEITZERA;Gliwice;ul. Franciszkańska 5;liceum;dla młodzieży;Nie;7;8;87.5;8;;100;59.25;14.42003814;55;53;8;100;73.375;8;;100;96.625;2.394655508;96;95;8;100;94.25;8;;87.5;64.5;28.03123258;75;90;6;;90.16666667;6.094168433;92.5;95;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;11050;246601-7412D;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. ORLĄT LWOWSKICH W GLIWICACH;Gliwice;ul. Kozielska 1a;liceum;dla młodzieży;Tak;162;162;100;162;1;100;65.5;14.66129952;65;70;162;100;74.69753086;158;;100;92.93670886;9.516596791;97;98;158;100;92.24683544;162;;100;79.32098765;15.68070857;82;96;138;;75.70289855;17.15927493;80;83;45;1;59.53333333;17.13683492;60;54
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;11790;246601-75122;VIII LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI W GLIWICACH;Gliwice;ul. Sikornik 34;liceum;dla młodzieży;Tak;55;60;91.66666667;60;;96.66666667;55.76666667;15.88014134;55;37;60;98.33333333;64.75;60;;98.33333333;83.28333333;17.71354629;92;98;60;98.33333333;83;60;;95;56.43333333;16.78130574;54;52;49;;62.24489796;25.28573899;63;50;21;;43.19047619;26.88355675;54;60
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;11492;246601-8413V;VII LICEUM OGÓLNOKSZTAŁCĄCE W GLIWICACH;Gliwice;ul. Orląt Śląskich 25;liceum;dla młodzieży;Tak;60;79;75.94936709;79;;96.20253165;51.81012658;15.05943999;52;52;79;100;69.94936709;79;;96.20253165;71.3164557;24.0303312;80;100;79;98.73417722;74.84810127;79;;77.21518987;48.20253165;24.18409339;48;48;68;;51.13235294;28.63867419;50;12;32;;31.625;21.57508691;33;0
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;11149;246601-93113;II LICEUM OGÓLNOKSZTAŁCĄCE IM. WALEREGO WRÓBLEWSKIEGO W GLIWICACH;Gliwice;ul. Walerego Wróblewskiego 9;liceum;dla młodzieży;Tak;181;184;98.36956522;184;;100;65.19125683;15.18057178;65;63;184;99.45652174;66.70652174;180;;100;91.58333333;11.52141725;95;100;180;98.33333333;80.36666667;184;;100;68.70652174;20.24096043;70;84;107;;71.90654206;19.11721478;77;85;74;;54.85135135;20.65461301;54;69
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;44467;246601-A2353;TECHNIKUM NR 7 W GLIWICACH;Gliwice;ul. Jana Kilińskiego 24a;technikum;dla młodzieży;Tak;13;30;43.33333333;30;;63.33333333;34.66666667;16.91219153;32;23;30;80;36.5;30;;80;61.66666667;27.20702524;70;18;30;76.66666667;51.13333333;30;;46.66666667;33.13333333;18.67392716;25;16;23;;39.08695652;21.90476034;42;12;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;84328;246601-A5185;III LICEUM OGÓLNOKSZTAŁCĄCE IM. WINCENTEGO STYCZYŃSKIEGO W GLIWICACH;Gliwice;ul. Syriusza 30;liceum;dla młodzieży;Tak;40;43;93.02325581;43;;95.34883721;49.18604651;12.21370906;48;43;43;100;56.97674419;43;;97.6744186;77.30232558;19.60604426;82;95;43;97.6744186;78.02325581;43;;95.34883721;54.41860465;22.29843311;54;52;36;;56;21.40093456;52.5;35;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;89974;246601-A532L;TECHNIKUM NR 3 W GLIWICACH;Gliwice;ul. Warszawska 35;technikum;dla młodzieży;Tak;82;86;95.34883721;86;;97.6744186;52.43023256;14.36366596;52;55;86;100;74.88372093;86;;96.51162791;81.51162791;22.03841476;91;97;86;100;82.04651163;86;;98.8372093;63.95348837;18.32770617;62;50;68;;67.01470588;19.94882618;73;73;1;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;119262;246601-A619P;XI LICEUM OGÓLNOKSZTAŁCĄCE SPORTOWE W GLIWICACH;Gliwice;ul. Chorzowska 5;liceum;dla młodzieży;Tak;9;9;100;9;;100;57.77777778;17.60541443;60;;9;100;64.66666667;9;;100;79.22222222;21.80610403;85;100;9;100;67;9;;100;77.77777778;16.23287322;78;;9;;57.22222222;23.33227511;53;;1;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;80896;246601-A632A;TECHNIKUM NR 1 W GLIWICACH;Gliwice;ul. Chorzowska 5;technikum;dla młodzieży;Tak;72;72;100;72;;100;58.09722222;12.97129279;58;63;72;100;74.15277778;72;;100;94;9.457507306;97;98;72;100;80.66666667;72;;100;83.36111111;15.63410229;88;100;62;;79.14516129;15.68217272;81;75;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;75734;246601-A932D;TECHNIKUM NR 4 W GLIWICACH;Gliwice;ul. Bojkowska 16;technikum;dla młodzieży;Tak;31;40;77.5;40;;95;51.675;15.93798529;52.5;47;41;90;50.34146341;39;;86.84210526;72.33333333;25.66982997;82;95;39;89.47368421;65.46153846;41;;85;58.63414634;23.96517402;58;92;26;;51.23076923;20.41927387;52.5;52;2;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;90308;246601-B2149;XII LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH W GLIWICACH;Gliwice;ul. Stefana Okrzei 20;liceum;dla dorosłych;Tak;6;8;75;8;;100;57.125;7.523920188;58;58;8;100;53.75;8;;87.5;79.5;25.70505787;93.5;97;8;87.5;68.75;8;;75;35.75;16.56615526;31;30;8;;57.5;22.74862633;66;;1;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;89524;246601-B231A;TECHNIKUM NR 2 W GLIWICACH;Gliwice;ul. Stefana Okrzei 20;technikum;dla młodzieży;Tak;63;71;88.73239437;71;;98.5915493;57.28169014;14.25836359;58;52;71;94.36619718;57.81690141;67;;97.01492537;75.07462687;21.21412753;83;85;67;91.04477612;54.13432836;71;;95.77464789;62.92957746;23.04149591;62;54;29;;61.5862069;23.26980764;62;85;2;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;23737;246601-B4349;TECHNIKUM NR 8 IM. CICHOCIEMNYCH W GLIWICACH;Gliwice;ul. Władysława Sikorskiego 132;technikum;dla młodzieży;Tak;45;53;84.90566038;53;;98.11320755;50.33962264;14.58733412;52;32;53;96.22641509;55.01886792;51;;94.11764706;68.05882353;24.29670498;68;95;51;92.15686275;66.07843137;53;;88.67924528;50.30188679;18.14572553;52;54;28;;63.28571429;23.58549364;65;25;8;;29.625;25.66582114;20;0
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;8897;246601-B611G;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK""";Gliwice;ul. Zwycięstwa 10;liceum;dla dorosłych;Nie;7;17;41.17647059;19;;76.47058824;39.21052632;19.05001436;38;10;18;100;53.05555556;19;;76.47058824;57.26315789;33.36534935;65;13;17;82.35294118;69.88235294;19;;41.17647059;22.42105263;12.09748034;16;12;12;;47;27.33434957;36.5;73;2;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;49962;246601-B812P;"LICEUM OGÓLNOKSZTAŁCĄCE ""ANIMATOR""";Gliwice;ul. Norberta Barlickiego 3;liceum;dla młodzieży;Nie;20;37;54.05405405;38;;89.18918919;51.44736842;17.57794277;52;52;38;97.2972973;49.07894737;38;;94.59459459;69.89473684;21.90144128;75;95;37;100;67.89189189;38;;56.75675676;27;13.63239177;24;20;29;;47.4137931;22.95650646;43;22;12;;12.33333333;16.1778312;3;0
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;106198;246601-B818V;LICEUM SZTUK PLASTYCZNYCH W GLIWICACH;Gliwice;ul. Norberta Barlickiego 3;liceum;nie dotyczy;Nie;17;23;73.91304348;23;;100;64.43478261;13.56410252;60;52;24;100;64.75;24;;91.30434783;82.83333333;26.28476534;93;98;24;100;82.54166667;24;;73.91304348;34.41666667;16.65311949;32;16;18;;78.05555556;12.99346939;83;85;5;;28;14.46374779;34;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;29786;246601-B911J;"KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE FUNDACJI ""SZKOŁA Z CHARAKTEREM"" IM. EDYTY STEIN";Gliwice;ul. Bałtycka 8;liceum;dla młodzieży;Nie;8;8;100;8;;100;47.25;13.38609353;47;47;8;100;67.125;8;;100;80.625;21.62138698;90.5;;8;100;80.5;8;;100;72.75;20.56544432;79;92;5;;55.8;34.63755188;65;;3;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;125001;246601-C215R;CZTEROLETNIE LICEUM OGÓLNOKSZTAŁCĄCE ZAOCZNE;Gliwice;ul. Zwycięstwa 10;liceum;dla dorosłych;Nie;8;19;42.10526316;20;;78.94736842;40.85;18.07837105;41.5;35;19;100;58.15789474;20;;84.21052632;59.95;29.49487244;61;25;19;73.68421053;49;20;;47.36842105;29.7;19.15489494;23;12;15;;39.8;28.80555502;27;17;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;49155;246601-D337F;TECHNIKUM TEB EDUKACJA W GLIWICACH;Gliwice;ul. Chorzowska 12;technikum;dla młodzieży;Nie;56;59;94.91525424;59;;96.61016949;51;14.20909234;50;52;59;96.61016949;47.83050847;58;;98.27586207;77.60344828;20.08854508;83;92;58;96.55172414;64.96551724;59;;96.61016949;55.42372881;17.85079725;54;40;44;;55.75;22.85241682;55;37;3;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;55687;246601-E113M;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""COPERNICUS""";Gliwice;ul. Zwycięstwa 43;liceum;dla dorosłych;Nie;0;2;;2;;;;;;;2;;;2;;;;;;;2;;;2;;;;;;;;;;;;;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;275487;246601-P57NH;BRANŻOWA SZKOŁA II STOPNIA NR 1 W GLIWICACH;Gliwice;ul. Stefana Okrzei 20;branzowa;nie dotyczy;Tak;0;3;;3;;;;;;;3;;;3;;;;;;;3;;;3;;;;;;;;;;;;;;;;;;
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;80910;246601-P6310;TECHNIKUM NR 5 W GLIWICACH;Gliwice;ul. Kozielska 1;technikum;dla młodzieży;Tak;46;70;65.71428571;73;;90;56.16438356;21.98132065;62;73;70;92.85714286;53.68571429;67;;84.61538462;69.14925373;30.84687929;83;92;65;84.61538462;68.61538462;72;;72.85714286;41.75;22.949068;36;20;50;;56.16;27.17672534;64;67;5;;8.6;14.3888846;0;0
2;Śląskie;Gliwice;Gliwice;gmina miejska;2466011;264745;246601-PK1N2;AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE POLITECHNIKI ŚLĄSKIEJ;Gliwice;ul. ks. Marcina Strzody 10;liceum;dla młodzieży;Tak;48;48;100;48;;100;63.375;13.12063419;62;52;48;100;85.39583333;48;;100;96.375;4.275048733;97.5;100;48;100;94.0625;48;;100;95.08333333;6.231082481;96;100;42;;83.07142857;12.73613692;87;87;1;;;;;
