ID_OKE;wojewodztwo;powiat;gmina;typ_gminy;kod_teryt_gminy;RSPO;nazwa_szkoly;miejscowosc;ulica_nr;typ_placowki;rodzaj_placowki;czy_publiczna;O_otrzymali_swiadectwo_dojrzałosci;O_liczba_zdających;O_zdawalnosc;PPP_liczba_zdajacych;PPP_liczba_laureatow;PPP_zdawalnosc;PPP_mean;PPP_std;PPP_median;PPP_mode;PPU_liczba_zdajacych;PPU_zdawalnosc;PPU_mean;APP_liczba_zdajacych;APP_liczba_laureatow;APP_zdawalnosc;APP_mean;APP_std;APP_median;APP_mode;APU_liczba_zdajacych;APU_zdawalnosc;APU_mean;MP_liczba_zdajacych;MP_liczba_laureatow;MP_zdawalnosc;MP_mean;MP_std;MP_median;MP_mode;AR_liczba_zdajacych;AR_liczba_laureatow;AR_mean;AR_std;AR_median;AR_mode;PR_liczba_zdajacych;PR_liczba_laureatow;PR_mean;PR_std;PR_median;PR_mode
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;61001;IV LICEUM OGÓLNOKSZTAŁCĄCE IM. STANISŁAWA STASZICA;Biała Podlaska;ul. Akademicka 8;liceum;dla młodzieży;Tak;152;160;95;160;;98.125;63.8875;16.21148802;65;65;160;100;72.26875;149;;99.32885906;80.30872483;18.72904622;85;98;149;98.65771812;75.18791946;160;;95;61.38125;22.20272277;59;85;114;;61.11403509;23.09581825;60;35;45;;48.57777778;29.20463349;60;0
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;91373;TECHNIKUM ZDZ;Biała Podlaska;ul. Aleja Jana Pawła II 97;technikum;dla młodzieży;Nie;29;41;70.73170732;41;;82.92682927;46.90243902;19.38292545;52;52;41;95.12195122;50;33;;87.87878788;58.84848485;23.28235281;60;68;33;96.96969697;61.27272727;41;;78.04878049;39.34146341;15.97041435;37;37;15;;38.73333333;25.51200153;27;18;1;;;;;
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;80103;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ZAKŁADU DOSKONALENIA ZAWODOWEGO;Biała Podlaska;ul. Aleja Jana Pawła II 97;liceum;dla dorosłych;Nie;1;1;;1;;;;;;;1;;;1;;;;;;;1;;;1;;;;;;;1;;;;;;;;;;;
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;78212;AKADEMICKIE LICEUM OGÓLNOKSZTAŁCĄCE W BIAŁEJ PODLASKIEJ;Biała Podlaska;ul. Sidorska 95/97;liceum;dla młodzieży;Nie;36;41;87.80487805;41;;97.56097561;59.82926829;13.48513624;60;60;41;100;78.24390244;37;;97.2972973;65.43243243;21.2087954;63;52;37;100;69.54054054;41;;90.24390244;51.46341463;18.04479191;52;50;9;;55;17.96292478;53;;;;;;;
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;60994;II LICEUM OGÓLNOKSZTAŁCĄCE IM. EMILII PLATER;Biała Podlaska;ul. Gabriela Narutowicza 39;liceum;dla młodzieży;Tak;150;153;98.03921569;153;;100;69.69934641;12.98268579;70;65;153;100;71.00653595;149;;99.32885906;84.95973154;16.40751145;92;97;149;100;83.65771812;153;;98.03921569;74.37254902;19.54678729;80;89;119;;66.09243697;20.25301787;68;78;36;;39.91666667;25.32826155;40;3
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;128833;IV LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH;Biała Podlaska;ul. Brzeska 71;liceum;dla dorosłych;Tak;0;3;;4;;;;;;;3;;;4;;;;;;;3;;;4;;;;;;;;;;;;;;;;;;
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;61014;TECHNIKUM NR 2;Biała Podlaska;ul. Brzeska 71;technikum;dla młodzieży;Tak;29;38;76.31578947;38;;94.73684211;53.15789474;16.6283308;56.5;67;38;100;52.5;37;;94.59459459;72.67567568;24.19744688;82;62;37;100;72;38;;78.94736842;47.97368421;23.45262508;42;35;28;;54.14285714;24.1656697;55.5;35;1;;;;;
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;56254;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ŻAK W BIAŁEJ PODLASKIEJ;Biała Podlaska;pl. Plac Wolności 20-22;liceum;dla dorosłych;Nie;1;6;16.66666667;9;;33.33333333;16.33333333;16.25491379;13;3;6;100;44.33333333;7;;50;35.14285714;22.69316179;27;;6;100;60.5;7;;16.66666667;17;4.105745104;17;17;2;;;;;;3;;;;;
3;Lubelskie;Biała Podlaska;Biała Podlaska;gmina miejska;0661011;60988;I LICEUM OGÓLNOKSZTAŁCĄCE IM. J.I. KRASZEWSKIEGO;Biała Podlaska;ul. Józefa Ignacego Kraszewskiego 1;liceum;dla młodzieży;Tak;180;180;100;180;;100;69.53888889;11.56544849;72;75;180;100;72.25555556;165;;100;88.56969697;14.07306658;95;98;165;100;85.5030303;180;;100;83.96666667;14.50513319;89;96;146;;72.38356164;20.22011079;77;95;45;;45.08888889;29.50165511;51;0
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;17525;KATOLICKIE LICEUM OGÓLNOKSZTAŁCĄCE IM. PAPIEŻA JANA PAWŁA II W BIŁGORAJU;Biłgoraj;ul. Krzeszowska 1;liceum;dla młodzieży;Tak;22;28;78.57142857;28;;89.28571429;49.96428571;16.09676574;55;55;28;100;62.96428571;28;;92.85714286;57.46428571;23.30156669;55;40;28;100;70.46428571;28;;82.14285714;42.96428571;17.52647414;43;46;13;;45;25.42863316;50;57;8;;31.375;18.60065523;37;40
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;55203;II LICEUM OGÓLNOKSZTAŁCĄCE IM. MARII SKŁODOWSKIEJ-CURIE W BIŁGORAJU W ZESPOLE SZKÓŁ BUDOWLANYCH I OGÓLNOKSZTAŁCĄCYCH W BIŁGORAJU;Biłgoraj;ul. Cegielniana 24;liceum;dla młodzieży;Tak;125;129;96.89922481;129;;99.2248062;60.4496124;13.08585913;58;53;129;100;90.13178295;127;;98.42519685;80.19685039;20.13029971;88;90;127;100;86.34645669;129;;98.4496124;69.89922481;21.01267427;72;96;111;;59.00900901;24.3245679;62;40;47;;31.4893617;22.3348524;31;0
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;55390;TECHNIKUM BUDOWLANE W BIŁGORAJU W ZESPOLE SZKÓŁ BUDOWLANYCH I OGÓLNOKSZTAŁCĄCYCH W BIŁGORAJU;Biłgoraj;ul. Cegielniana 24;technikum;dla młodzieży;Tak;38;41;92.68292683;41;;95.12195122;57.6097561;16.79848723;58;53;41;100;68.58536585;41;;100;68.31707317;19.03711269;68;57;41;100;74.82926829;41;;92.68292683;59.12195122;22.26469931;59;28;25;;46.8;24.04329428;42;20;;;;;;
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;34940;TECHNIKUM LEŚNE IM. POLSKIEGO TOWARZYSTWA LEŚNEGO W BIŁGORAJU;Biłgoraj;ul. Polna 3;technikum;dla młodzieży;Tak;27;27;100;27;;100;68.22222222;8.288024977;68;70;27;100;65.92592593;27;;100;73.40740741;20.7868535;78;90;27;100;71.85185185;27;;100;59.33333333;16.77078589;57;57;13;;57.38461538;18.06202332;55;47;;;;;;
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;72486;TECHNIKUM W BIŁGORAJU W ZESPOLE SZKÓŁ ZAWODOWYCH I OGÓLNOKSZTAŁCĄCYCH W BIŁGORAJU;Biłgoraj;ul. Przemysłowa 23;technikum;dla młodzieży;Tak;65;78;83.33333333;78;;91.02564103;50.53846154;15.14772752;50;48;78;100;60.91025641;78;;94.87179487;59.42307692;24.75185527;56;97;78;100;72.83333333;78;;88.46153846;49.79487179;19.56472426;47;46;26;;48.76923077;25.63997434;39;30;3;;;;;
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;41928;I LICEUM OGÓLNOKSZTAŁCĄCE IM. ORGANIZACJI NARODÓW ZJEDNOCZONYCH W BIŁGORAJU;Biłgoraj;ul. Tadeusza Kościuszki 41;liceum;dla młodzieży;Tak;186;188;98.93617021;188;;100;68.72192513;12.36640699;70;80;188;100;84.48404255;186;;100;88.08152174;15.10682562;95;98;186;100;93.21505376;188;;98.93617021;76.35828877;19.81478337;80;96;154;;70.21568627;22.46855208;77;90;35;;46.71428571;23.60940663;43;43
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;72500;TECHNIKUM MECHANICZNO-ELEKTRYCZNE W BIŁGORAJU W REGIONALNYM CENTRUM EDUKACJI ZAWODOWEJ W BIŁGORAJU;Biłgoraj;ul. Tadeusza Kościuszki 98;technikum;dla młodzieży;Tak;176;198;88.88888889;198;;92.92929293;53.04545455;15.61509741;53;60;198;100;70.05555556;195;1;96.41025641;73.38461538;23.21296652;80;97;195;100;80.8;198;;91.41414141;65.33333333;24.16128467;67;93;120;;58.98333333;23.80755599;58;35;7;;45.85714286;21.68230728;60;60
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;275054;BRANŻOWA SZKOŁA II STOPNIA NR 2 W BIŁGORAJU W REGIONALNYM CENTRUM EDUKACJI ZAWODOWEJ W BIŁGORAJU;Biłgoraj;ul. Tadeusza Kościuszki 98;branzowa;nie dotyczy;Tak;8;36;22.22222222;40;;41.66666667;21.4;13.67991228;17;12;36;100;51.33333333;40;;66.66666667;39.075;21.44689663;35;23;38;97.22222222;54.65789474;40;;27.77777778;21.15;9.347593273;18.5;15;24;;18.54166667;15.3757904;16;12;4;;;;;
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;275055;BRANŻOWA SZKOŁA II STOPNIA NR 3 W BIŁGORAJU W ZESPOLE SZKÓŁ BUDOWLANYCH I OGÓLNOKSZTAŁCĄCYCH W BIŁGORAJU;Biłgoraj;ul. Cegielniana 24;branzowa;nie dotyczy;Tak;3;13;23.07692308;13;;46.15384615;20.53846154;12.270135;20;8;13;76.92307692;30.15384615;10;;60;44.9;25.99788453;38.5;22;10;90;59.7;13;;23.07692308;23.53846154;8.940963505;22;20;5;;23.4;10.94714575;22;;;;;;;
3;Lubelskie;biłgorajski;Biłgoraj;gmina miejska;0602011;275056;BRANŻOWA SZKOŁA II STOPNIA NR 1 W BIŁGORAJU W ZESPOLE SZKÓŁ ZAWODOWYCH I OGÓLNOKSZTAŁCĄCYCH W BIŁGORAJU;Biłgoraj;ul. Przemysłowa 23;branzowa;nie dotyczy;Tak;2;3;;3;;;;;;;3;;;3;;;;;;;3;;;3;;;;;;;2;;;;;;;;;;;
3;Lubelskie;biłgorajski;Tarnogród;obszar wiejski;0602125;63308;TECHNIKUM W RÓŻAŃCU;Różaniec Pierwszy;94;technikum;dla młodzieży;Tak;10;13;76.92307692;13;;84.61538462;43.84615385;16.28045621;47;58;13;100;34.61538462;13;;76.92307692;41.53846154;21.61771134;33;18;13;100;64.38461538;13;;76.92307692;33.76923077;13.77932591;35;35;2;;;;;;;;;;;
3;Lubelskie;biłgorajski;Turobin;miasto;0602144;27222;LICEUM OGÓLNOKSZTAŁCĄCE IM. JANA ZAMOYSKIEGO W TUROBINIE;Turobin;ul. Józefa Piłsudskiego 34;liceum;dla młodzieży;Tak;6;6;100;6;;100;61.83333333;13.06925995;62.5;;6;100;91.16666667;6;;100;82;10.39230485;82.5;;6;100;82;6;;100;76.16666667;11.82393993;74;;3;;;;;;1;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;131623;"LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH ""ŻAK"" W CHEŁMIE";Chełm;ul. Lwowska 12;liceum;dla dorosłych;Nie;0;11;0;13;;45.45454545;22.07692308;11.26233709;23;33;12;100;67.33333333;13;;27.27272727;23.76923077;10.17654805;20;17;12;100;55.5;13;;9.090909091;17.15384615;6.608225106;15;11;;;;;;;2;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;18998;I LICEUM OGÓLNOKSZTAŁCĄCE IM. STEFANA CZARNIECKIEGO W CHEŁMIE;Chełm;ul. Stefana Czarnieckiego 8;liceum;dla młodzieży;Tak;145;145;100;145;;100;77.13888889;10.63315773;78;82;145;100;98.08275862;143;;100;89.45774648;11.66529899;94;98;143;100;96.26573427;145;;100;84.34027778;13.2629199;87;93;119;;70.27731092;19.47112681;73;90;22;;46.13636364;27.05095437;51.5;3
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;14961;II LICEUM OGÓLNOKSZTAŁCĄCE IM. GEN. GUSTAWA ORLICZ-DRESZERA W CHEŁMIE;Chełm;ul. Szpitalna 14;liceum;dla młodzieży;Tak;161;161;100;161;;100;76.36645963;12.13878822;77;75;161;100;89.52173913;153;;100;84.14379085;16.86913037;92;97;153;100;91.41830065;161;;100;70.47204969;21.11431827;72;100;142;;65.3028169;22.56820318;67.5;50;37;;48.40540541;28.08333108;51;3
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;11576;IV LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI INTEGRACYJNYMI IM. DR. JADWIGI MŁODOWSKIEJ W CHEŁMIE;Chełm;ul. Świętego Mikołaja 4;liceum;dla młodzieży;Tak;160;163;98.1595092;164;;100;61.7804878;15.32734237;60;60;163;100;82.29447853;164;;98.1595092;77.56707317;21.59610712;86;95;163;100;83.96319018;164;;100;54.44512195;14.23292861;54;52;105;;62.27619048;21.70560395;67;63;67;;31;30.36887645;23;3
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;20821;III LICEUM OGÓLNOKSZTAŁCĄCE W CHEŁMIE;Chełm;ul. Henryka Sienkiewicza 22;liceum;dla młodzieży;Tak;24;26;92.30769231;26;;100;71.38461538;11.07692308;71;57;26;100;96.03846154;26;;96.15384615;70.84615385;23.32659807;79;57;26;100;80.46153846;26;;96.15384615;56.76923077;16.4627965;52;48;23;;41.73913043;21.22184558;40;50;1;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;20822;TECHNIKUM EKONOMICZNE NR 3 W CHEŁMIE;Chełm;ul. Henryka Sienkiewicza 22;technikum;dla młodzieży;Tak;75;82;91.46341463;82;;100;61.30487805;13.17951943;62;58;82;100;84.70731707;81;;93.82716049;58.01234568;22.45736362;57;37;81;100;76.30864198;82;;95.12195122;56.14634146;17.7744143;54;59;48;;35.20833333;23.87638158;27;27;5;;9;7.899367063;11;0
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;27085;TECHNIKUM NR 4 W CHEŁMIE;Chełm;ul. Reformacka 13;technikum;dla młodzieży;Tak;24;39;61.53846154;39;;92.30769231;52.43589744;15.60045179;55;55;39;100;64.17948718;37;;78.37837838;52.48648649;27.4153455;45;37;37;100;68;39;;71.79487179;37.48717949;15.44364743;33;30;12;;38.08333333;33.45259914;21.5;7;1;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;18677;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH WILIAMS W CHEŁMIE;Chełm;pl. dr. Edwarda Łuczkowskiego 15;liceum;dla dorosłych;Nie;15;15;100;15;;100;50.86666667;15.05043373;50;53;15;100;90.86666667;15;;100;61.46666667;6.77118076;62;58;15;100;65.8;15;;100;37.73333333;3.315954697;39;41;4;;;;;;10;;7;12.07476708;3;3
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;25892;TECHNIKUM NR 1 W CHEŁMIE;Chełm;ul. Stefana Batorego 1;technikum;dla młodzieży;Tak;35;45;77.77777778;47;;97.77777778;52.93617021;13.42022014;52;43;47;100;68.59574468;47;;77.77777778;55.27659574;28.97225535;47;95;45;100;70.68888889;47;;91.11111111;50.29787234;20.93649455;48;41;17;;52.23529412;23.61587057;58;17;3;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;25893;TECHNIKUM NR 5 W CHEŁMIE;Chełm;ul. Jagiellońska 29;technikum;dla młodzieży;Tak;34;42;80.95238095;42;;97.61904762;54.16666667;14.32100799;53.5;45;42;100;72.35714286;41;;95.12195122;56.70731707;22.64599669;53;55;41;100;71.29268293;42;;80.95238095;44.11904762;17.7846943;43;26;15;;42.35714286;23.5420813;37.5;15;2;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;29945;TECHNIKUM NR 2;Chełm;ul. Graniczna 2;technikum;dla młodzieży;Tak;79;82;96.34146341;82;;98.7804878;68.86585366;13.00165299;71;63;82;100;75.54878049;81;;97.5308642;79.01234568;21.75139776;88;98;81;100;77.14814815;82;;98.7804878;74.36585366;19.05736667;78;91;58;;60.25862069;28.29009839;61;90;;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;31685;LICEUM OGÓLNOKSZTAŁCĄCE DLA DOROSŁYCH NR VII;Chełm;ul. Stefana Batorego 1;liceum;dla dorosłych;Tak;1;6;16.66666667;6;;50;32.5;24.12985702;31;;6;100;67;5;;80;49.4;27.87543722;47;;5;100;68.6;6;;16.66666667;17.33333333;4.5704364;17;17;3;;;;;;;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;16931;TECHNIKUM ZAKŁADU DOSKONALENIA ZAWODOWEGO W CHEŁMIE;Chełm;ul. Lwowska 37;technikum;dla młodzieży;Nie;6;12;50;12;;58.33333333;26.63636364;17.82374681;22;30;12;100;52.5;12;;66.66666667;42.09090909;21.22800271;38;50;12;91.66666667;45.83333333;12;;50;25.36363636;13.09595862;33;15;5;;23.75;20.95680081;12.5;;;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;275667;BRANŻOWA SZKOŁA II STOPNIA NR 5 W CHEŁMIE;Chełm;ul. Jagiellońska 29;branzowa;nie dotyczy;Tak;3;6;50;6;;66.66666667;34.16666667;11.21630757;37;37;6;100;73.5;6;;66.66666667;45.16666667;24.81542979;44;17;6;100;56.5;6;;66.66666667;36.66666667;7.386173269;36;28;4;;;;;;;;;;;
3;Lubelskie;Chełm;Chełm;gmina miejska;0662011;275503;BRANŻOWA SZKOŁA II STOPNIA NR 4 W CHEŁMIE;Chełm;ul. Reformacka 13;branzowa;nie dotyczy;Tak;1;17;5.882352941;19;;41.17647059;31.05263158;20.28085352;28;8;17;94.11764706;43.88235294;19;;35.29411765;30.89473684;18.20900511;23;22;17;100;53.58823529;19;;5.882352941;17.26315789;5.829526525;15;13;9;;11.55555556;5.794846582;12;12;1;;;;;
3;Lubelskie;chełmski;Chełm;gmina wiejska;0603032;103419;TECHNIKUM W OKSZOWIE;Okszów;ul. Szkolna 2;technikum;dla młodzieży;Tak;11;29;37.93103448;29;;55.17241379;34.06896552;18.84589233;37;10;29;100;57.17241379;28;;53.57142857;35.89285714;22.32605666;30.5;25;28;100;49.57142857;29;;55.17241379;32;12.3064323;30;26;5;;41.8;25.30138336;33;20;;;;;;
3;Lubelskie;chełmski;Dubienka;gmina wiejska;0603052;85984;LICEUM OGÓLNOKSZTAŁCĄCE IM. 27 WOŁYŃSKIEJ DYWIZJI ARMII KRAJOWEJ W DUBIENCE;Dubienka;ul. 3 Maja 4;liceum;dla młodzieży;Tak;4;13;30.76923077;13;;76.92307692;40.92307692;17.3314367;42;48;13;84.61538462;56.53846154;13;;76.92307692;47.61538462;24.07852047;37;;13;84.61538462;51.30769231;13;;30.76923077;24.23076923;11.32834326;22;13;6;;34.33333333;21.51485275;26;;;;;;;
3;Lubelskie;chełmski;Siedliszcze;miasto;0603114;80383;ZESPÓŁ SZKÓŁ W SIEDLISZCZU LICEUM OGÓLNOKSZTAŁCĄCE IM. ROMUALDA TRAUGUTTA W SIEDLISZCZU;Siedliszcze;ul. Szkolna 64;liceum;dla młodzieży;Tak;24;24;100;24;;100;52.54166667;16.87942329;52;52;24;100;56.625;24;;100;73.58333333;21.36569811;81.5;65;24;100;75.625;24;;100;54.41666667;10.82788324;53;54;14;;56.07142857;22.97969379;57;57;1;;;;;
3;Lubelskie;hrubieszowski;Horodło;gmina wiejska;0604032;87494;LICEUM OGÓLNOKSZTAŁCĄCE W HORODLE;Horodło;ul. Józefa Piłsudskiego 58;liceum;dla młodzieży;Tak;11;11;100;11;;100;55.18181818;13.24467771;52;45;11;100;84.54545455;6;;100;66.66666667;22.32089206;60;;6;100;81.16666667;11;;100;61.18181818;14.73288333;59;46;1;;;;;;1;;;;;
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;104910;II LICEUM OGÓLNOKSZTAŁCĄCE W HRUBIESZOWIE;Hrubieszów;ul. Żeromskiego 11;liceum;dla młodzieży;Tak;64;81;79.01234568;82;;81.48148148;44.18292683;18.4992604;45;42;81;100;69.33333333;68;;95.52238806;70.69117647;19.96633737;74;73;67;100;77.49253731;82;;95.0617284;52.42682927;17.83052363;48;39;25;;60.92;23.09098525;58;70;36;;32.30555556;29.54640366;29;0
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;68537;TECHNIKUM ZAKŁADU DOSKONALENIA ZAWODOWEGO W HRUBIESZOWIE;Hrubieszów;ul. Partyzantów 9;technikum;dla młodzieży;Nie;0;13;0;14;;0;8.857142857;7.376188939;7;7;14;100;57.42857143;14;;84.61538462;50.85714286;22.09349336;54;35;14;84.61538462;37.14285714;14;;7.692307692;19.07142857;5.243557758;20;20;13;;26.53846154;13.86537128;22;13;1;;;;;
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;64911;LICEUM OGOLNOKSZTAŁCACE DLA DOROSŁYCH EDUKACJI INNOWACYJNEJ W HRUBIESZOWIE;Hrubieszów;ul. Zamojska 16;liceum;dla dorosłych;Nie;0;7;0;7;;28.57142857;23;11.68637791;23;;7;100;58.28571429;7;;42.85714286;37.57142857;21.15829552;25;;7;85.71428571;41.85714286;7;;0;18;4.40778532;17;15;1;;;;;;6;;43.83333333;28.18638363;41.5;43
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;41295;I LICEUM OGOLNOKSZTAŁCĄCE IM. KS. STANISŁAWA STASZICA W HRUBIESZOWIE;Hrubieszów;ul. 3 Maja 1;liceum;dla młodzieży;Tak;123;129;95.34883721;129;;97.6744186;53.53488372;17.79253676;57;57;129;100;91.4496124;119;;99.15966387;83.90756303;14.52033729;88;98;119;100;83.6302521;129;;97.6744186;73.6124031;19.85111641;76;100;85;;70.17647059;18.96571301;73;83;19;;44.94736842;22.56796445;43;26
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;40847;TECHNIKUM NR 2 W HRUBIESZOWIE;Hrubieszów;ul. Grabowiecka 18 J;technikum;dla młodzieży;Tak;0;4;;4;;;;;;;4;;;1;;;;;;;1;;;4;;;;;;;;;;;;;;;;;;
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;120162;TECHNIKUM NR 1 W HRUBIESZOWIE;Hrubieszów;ul. Zamojska 18A;technikum;dla młodzieży;Tak;16;46;34.7826087;47;;54.34782609;24.87234043;14.82467325;22;10;46;100;61.7826087;45;;66.66666667;47.71111111;25.83677158;37;22;45;82.22222222;54.55555556;46;;47.82608696;32.82608696;17.68111784;28;28;19;;38.68421053;22.8059379;37;68;;;;;;
3;Lubelskie;hrubieszowski;Hrubieszów;gmina miejska;0604011;275535;BRANŻOWA SZKOŁA II STOPNIA NR 1 W HRUBIESZOWIE;Hrubieszów;ul. Zamojska 18a;branzowa;nie dotyczy;Tak;0;4;;5;;25;23.2;19.13530768;20;;5;100;64;5;;50;27.4;5.713142743;28;;5;75;29.4;5;;25;23.6;7.2277244;24;;;;;;;;1;;;;;
3;Lubelskie;janowski;Janów Lubelski;miasto;0605054;14995;I LICEUM OGÓLNOKSZTAŁCĄCE IM. BOHATERÓW PORYTOWEGO WZGÓRZA W JANOWIE LUBELSKIM;Janów Lubelski;ul. Jana Pawła II 1;liceum;dla młodzieży;Tak;144;150;96;150;;98.66666667;58.92;15.20855899;62;53;150;100;98.62666667;146;;99.31506849;84.71917808;17.75238481;92;97;146;100;81.51369863;150;;96.66666667;74.24;22.55354518;81.5;100;121;;65.66115702;22.03699133;68;93;51;;45.09803922;28.7949171;46;3
3;Lubelskie;janowski;Janów Lubelski;miasto;0605054;111937;II LICEUM OGÓLNOKSZTAŁCĄCE IM. WICENTEGO WITOSA W JANOWIE LUBELSKIM;Janów Lubelski;ul. Jana Zamoyskiego 68;liceum;dla młodzieży;Tak;13;25;52;25;;68;36.2;17.97553893;38;35;25;100;89.72;21;;66.66666667;55.38095238;31.5752709;65;20;21;100;69.9047619;25;;64;40.32;20.20835471;33;33;7;;61.42857143;23.48773019;67;;4;;;;;
3;Lubelskie;janowski;Janów Lubelski;miasto;0605054;111938;TECHNIKUM ZAWODOWE IM. WINCENTEGO WITOSA W JANOWIE LUBELSKIM;Janów Lubelski;ul. Jana Zamoyskiego 68;technikum;dla młodzieży;Tak;48;65;73.84615385;65;;84.61538462;40.2;18.03944396;38;37;65;100;83.93846154;64;;84.375;57.671875;26.23752959;59;17;64;100;67.75;65;;83.07692308;47.86153846;19.89346775;46;41;24;;47.5;27.94637722;41;30;6;;26.66666667;19.66949132;31.5;
3;Lubelskie;janowski;Janów Lubelski;miasto;0605054;274447;TECHNIKUM;Janów Lubelski;ul. Ogrodowa 20;technikum;dla młodzieży;Tak;51;74;68.91891892;74;;87.83783784;46.74324324;16.60678859;47.5;45;74;100;89.33783784;74;;87.83783784;66.06756757;26.4224163;71;97;74;98.64864865;68.90540541;74;;74.32432432;44.45945946;20.40945011;43;24;38;;55.34210526;24.17836823;62;20;2;;;;;
3;Lubelskie;janowski;Modliborzyce;miasto;0605064;21932;LICEUM OGÓLNOKSZTAŁCĄCE W MODLIBORZYCACH;Modliborzyce;ul. Ogrodowa 6;liceum;dla młodzieży;Tak;16;17;94.11764706;17;;100;66.23529412;9.162130575;67;77;17;100;98.64705882;15;;93.33333333;77.2;23.27860248;85;82;15;100;93.4;17;;94.11764706;72.52941176;19.20513916;70;67;9;;61.22222222;10.58067187;60;55;9;;58.33333333;12.1380943;54;51
3;Lubelskie;janowski;Potok Wielki;gmina wiejska;0605072;104597;TECHNIKUM IM. POWSTAŃCÓW STYCZNIOWYCH W POTOCZKU;Potoczek;43;technikum;dla młodzieży;Tak;9;12;75;12;;83.33333333;43.58333333;15.77687302;40;40;12;100;66.66666667;12;;83.33333333;52.16666667;24.58940603;41.5;23;12;100;59;12;;83.33333333;53.66666667;22.49938271;55.5;61;7;;37;19.53750971;47;18;1;;;;;
3;Lubelskie;krasnostawski;Krasnystaw;gmina miejska;0606011;14390;I LICEUM OGÓLNOKSZTAŁCĄCE IM.WŁADYSŁAWA JAGIEŁŁY W KRASNYMSTAWIE;Krasnystaw;ul. Marszałka Piłsudskiego 50;liceum;dla młodzieży;Tak;66;66;100;66;;100;62.5;13.39295382;62;52;66;100;75.54545455;65;;100;83.72307692;17.97648694;90;98;65;100;77.09230769;66;;100;76.39393939;18.13324319;78;83;45;;70.11111111;21.17464125;75;75;15;;44.06666667;22.64940519;51;40
3;Lubelskie;krasnostawski;Krasnystaw;gmina miejska;0606011;14975;PRYWATNE LICEUM OGÓLNOKSZTAŁCĄCE IM.HETMANA JANA ZAMOYSKIEGO W KRASNYMSTAWIE;Krasnystaw;ul. Odrodzenia 45;liceum;dla młodzieży;Nie;3;5;60;5;;60;37.6;14.73227749;40;;5;100;62;5;;80;49.8;24.62031681;47;;5;100;61.4;5;;60;34.8;14.62053351;35;;3;;;;;;;;;;;
